grades,students,yahal,grad_year,subject,city,school_name,school_id,supervision,sector,district
78.84,50,2,2019,אזרחות              ,חשמונאים            ,"ישיבת בנ""ע נר תמיד  ",144766,דתי        ,יהודי,ירושלים       
92.18,34,5,2019,אנגלית              ,חשמונאים            ,"ישיבת בנ""ע נר תמיד  ",144766,דתי        ,יהודי,ירושלים       
82.42,19,5,2019,ביולוגיה            ,חשמונאים            ,"ישיבת בנ""ע נר תמיד  ",144766,דתי        ,יהודי,ירושלים       
76.77,52,2,2019,הבעה עברית          ,חשמונאים            ,"ישיבת בנ""ע נר תמיד  ",144766,דתי        ,יהודי,ירושלים       
80.98,50,2,2019,הסטוריה             ,חשמונאים            ,"ישיבת בנ""ע נר תמיד  ",144766,דתי        ,יהודי,ירושלים       
81.41,17,2,2019,מחשבת ישראל וספרות  ,חשמונאים            ,"ישיבת בנ""ע נר תמיד  ",144766,דתי        ,יהודי,ירושלים       
87.91,33,5,2019,"מחשבת ישראל לבי""ס דת",חשמונאים            ,"ישיבת בנ""ע נר תמיד  ",144766,דתי        ,יהודי,ירושלים       
86.24,21,3,2019,מתמטיקה             ,חשמונאים            ,"ישיבת בנ""ע נר תמיד  ",144766,דתי        ,יהודי,ירושלים       
80.47,15,4,2019,מתמטיקה             ,חשמונאים            ,"ישיבת בנ""ע נר תמיד  ",144766,דתי        ,יהודי,ירושלים       
81.64,14,5,2019,מתמטיקה             ,חשמונאים            ,"ישיבת בנ""ע נר תמיד  ",144766,דתי        ,יהודי,ירושלים       
81.52,48,5,2019,תושבע'פ ותלמוד      ,חשמונאים            ,"ישיבת בנ""ע נר תמיד  ",144766,דתי        ,יהודי,ירושלים       
83.5,16,3,2019,תנ'ך                ,חשמונאים            ,"ישיבת בנ""ע נר תמיד  ",144766,דתי        ,יהודי,ירושלים       
83.5,34,5,2019,תנ'ך                ,חשמונאים            ,"ישיבת בנ""ע נר תמיד  ",144766,דתי        ,יהודי,ירושלים       
83.7,43,2,2019,אזרחות              ,טלמון               ,"אולפנת בנ""ע נריה    ",186908,דתי        ,יהודי,ירושלים       
89.58,12,5,2019,אמנות )הקולנוע(     ,טלמון               ,"אולפנת בנ""ע נריה    ",186908,דתי        ,יהודי,ירושלים       
91.87,15,5,2019,אמנות שימושית       ,טלמון               ,"אולפנת בנ""ע נריה    ",186908,דתי        ,יהודי,ירושלים       
81.35,23,4,2019,אנגלית              ,טלמון               ,"אולפנת בנ""ע נריה    ",186908,דתי        ,יהודי,ירושלים       
93.94,17,5,2019,אנגלית              ,טלמון               ,"אולפנת בנ""ע נריה    ",186908,דתי        ,יהודי,ירושלים       
91.62,13,5,2019,ביולוגיה            ,טלמון               ,"אולפנת בנ""ע נריה    ",186908,דתי        ,יהודי,ירושלים       
80.47,43,2,2019,הבעה עברית          ,טלמון               ,"אולפנת בנ""ע נריה    ",186908,דתי        ,יהודי,ירושלים       
84.07,43,2,2019,הסטוריה             ,טלמון               ,"אולפנת בנ""ע נריה    ",186908,דתי        ,יהודי,ירושלים       
84.88,43,2,2019,מחשבת ישראל וספרות  ,טלמון               ,"אולפנת בנ""ע נריה    ",186908,דתי        ,יהודי,ירושלים       
89.92,25,3,2019,מתמטיקה             ,טלמון               ,"אולפנת בנ""ע נריה    ",186908,דתי        ,יהודי,ירושלים       
78.36,14,3,2019,תושבע'פ ותלמוד      ,טלמון               ,"אולפנת בנ""ע נריה    ",186908,דתי        ,יהודי,ירושלים       
88.79,29,5,2019,תושבע'פ ותלמוד      ,טלמון               ,"אולפנת בנ""ע נריה    ",186908,דתי        ,יהודי,ירושלים       
84.68,38,5,2019,תנ'ך                ,טלמון               ,"אולפנת בנ""ע נריה    ",186908,דתי        ,יהודי,ירושלים       
86.57,118,2,2019,אזרחות              ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
92.86,109,5,2019,אנגלית              ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
90.06,18,5,2019,ביולוגיה            ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
87.79,119,2,2019,הבעה עברית          ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
89.13,118,2,2019,הסטוריה             ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
98.64,11,5,2019,ישומים בביוטכנולוגיה,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
87.5,36,5,2019,כימיה               ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
96.42,12,5,2019,מדע וטכנולוגיה לכל  ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
94.94,16,5,2019,מדעי החברה          ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
93.8,117,2,2019,מחשבת ישראל וספרות  ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
90.86,14,5,2019,מערכות אלקטרוניות   ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
93.08,12,5,2019,מערכות ביוטכנולוגיה ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
94.53,19,3,2019,מתמטיקה             ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
90.29,45,4,2019,מתמטיקה             ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
83.35,55,5,2019,מתמטיקה             ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
90.56,27,5,2019,פיסיקה              ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
91.9,118,5,2019,תושבע'פ ותלמוד      ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
94.86,14,3,2019,תנ'ך                ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
92.93,104,5,2019,תנ'ך                ,ירושלים             ,אולפנא תורנית חורב  ,140012,דתי        ,יהודי,ירושלים       
85.29,17,5,2019,אומנות              ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
79.05,191,2,2019,אזרחות              ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
87.12,176,5,2019,אנגלית              ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
87.08,38,5,2019,ביולוגיה            ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
85.19,32,5,2019,גאוגרפיה            ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
78.95,190,2,2019,הבעה עברית          ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
83.66,180,2,2019,הסטוריה             ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
78.07,15,5,2019,כימיה               ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
90.13,32,5,2019,מדעי המחשב          ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
82.61,31,5,2019,"מחשבת ישראל לבי""ס כל",ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
85.47,53,3,2019,מתמטיקה             ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
86.36,74,4,2019,מתמטיקה             ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
79.05,56,5,2019,מתמטיקה             ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
85.12,163,2,2019,ספרות               ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
87.59,27,5,2019,ספרות               ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
91.16,38,5,2019,ערבית לבי'ס יהודי   ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
86.63,24,5,2019,פיסיקה              ,ירושלים             ,"תיכון ע""ש בויאר     ",140103,כללי       ,יהודי,ירושלים       
